playerID,matchNum,blocks,assists,minutesPlayed,pointsScored,passesMade
16,100,0,5,21,17,55
17,100,0,1,21,1,38
18,100,0,1,21,4,43
19,100,0,1,21,56,50
20,100,0,1,21,13,51
56,100,0,-1,21,10,34
57,100,0,1,21,16,51
58,100,0,0,21,48,47
59,100,0,3,21,20,47
60,100,1,0,21,3,45
116,101,0,2,19,32,45
117,101,0,1,19,9,49
118,101,0,0,19,21,47
119,101,0,-1,19,53,58
120,101,0,5,19,26,38
6,101,0,0,19,11,43
7,101,0,5,19,17,48
8,101,0,0,19,66,57
9,101,0,0,19,8,58
10,101,0,5,19,10,52
96,102,0,4,22,20,36
97,102,0,0,22,4,46
98,102,0,2,22,17,42
99,102,0,2,22,9,43
100,102,0,4,22,46,47
41,102,0,3,22,44,52
42,102,0,1,22,16,32
43,102,0,4,22,26,43
44,102,0,2,22,30,55
45,102,0,0,22,23,58
51,103,0,4,19,22,37
52,103,0,0,19,35,40
53,103,0,5,19,7,37
54,103,0,1,19,27,32
55,103,0,2,19,8,42
56,103,0,1,19,3,38
57,103,0,1,19,56,39
58,103,0,0,19,15,41
59,103,0,3,19,32,31
60,103,0,4,19,6,42
11,104,0,1,18,29,36
12,104,0,4,18,38,53
13,104,0,2,18,5,39
14,104,0,1,18,18,39
15,104,0,2,18,41,41
141,104,0,2,18,72,53
142,104,0,0,18,13,31
143,104,0,4,18,5,43
144,104,0,3,18,27,41
145,104,0,1,18,1,41
131,105,1,1,18,16,42
132,105,1,0,18,2,46
133,105,0,2,18,9,46
134,105,0,-1,18,19,57
135,105,0,3,18,62,31
36,105,0,2,18,49,59
37,105,0,-1,18,29,47
38,105,0,3,18,13,39
39,105,0,0,18,24,59
40,105,0,-2,18,26,51
101,106,0,0,19,11,59
102,106,0,0,19,25,33
103,106,0,1,19,14,59
104,106,0,3,19,6,47
105,106,0,0,19,26,35
36,106,0,0,19,31,45
37,106,0,2,19,4,48
38,106,0,1,19,14,43
39,106,0,1,19,40,36
40,106,0,4,19,42,48
136,107,1,2,20,7,35
137,107,0,1,20,21,34
138,107,0,1,20,15,50
139,107,0,3,20,62,57
140,107,0,3,20,18,37
126,107,0,2,20,28,51
127,107,0,0,20,15,32
128,107,0,1,20,23,47
129,107,0,4,20,30,38
130,107,0,5,20,7,30
26,108,0,0,22,49,57
27,108,0,2,22,2,34
28,108,0,1,22,3,32
29,108,0,0,22,14,56
30,108,0,0,22,35,47
146,108,0,0,22,22,49
147,108,0,-1,22,46,55
148,108,0,2,22,31,42
149,108,0,0,22,1,59
150,108,0,0,22,6,33
141,109,0,2,20,6,38
142,109,0,0,20,4,31
143,109,0,0,20,20,30
144,109,0,3,20,47,36
145,109,0,3,20,32,30
116,109,0,3,20,22,59
117,109,0,2,20,31,59
118,109,0,0,20,35,40
119,109,0,2,20,4,38
120,109,1,2,20,43,51
111,110,0,5,19,9,31
112,110,0,0,19,4,34
113,110,1,1,19,6,36
114,110,0,0,19,59,58
115,110,0,-2,19,27,39
116,110,0,0,19,12,56
117,110,0,0,19,16,43
118,110,0,3,19,17,30
119,110,0,3,19,9,45
120,110,0,4,19,34,48
136,111,0,3,22,2,30
137,111,0,4,22,1,53
138,111,0,1,22,10,40
139,111,0,0,22,71,57
140,111,0,1,22,17,51
146,111,0,3,22,27,57
147,111,0,0,22,29,55
148,111,0,2,22,7,45
149,111,0,-1,22,9,37
150,111,0,3,22,11,55
81,112,0,-1,19,17,42
82,112,0,-1,19,1,52
83,112,0,5,19,2,58
84,112,0,0,19,20,40
85,112,0,0,19,46,56
86,112,0,3,19,38,50
87,112,0,0,19,1,54
88,112,0,0,19,2,44
89,112,0,2,19,35,46
90,112,0,0,19,60,52
6,113,0,-1,22,27,53
7,113,0,1,22,19,52
8,113,0,4,22,2,55
9,113,0,3,22,39,49
10,113,0,4,22,23,59
11,113,0,3,22,5,53
12,113,0,2,22,4,59
13,113,0,3,22,8,58
14,113,0,0,22,2,59
15,113,0,4,22,63,38
76,114,0,5,20,5,35
77,114,0,4,20,33,31
78,114,0,2,20,14,34
79,114,0,4,20,13,55
80,114,0,1,20,34,42
36,114,0,0,20,38,52
37,114,0,1,20,5,39
38,114,0,0,20,4,56
39,114,0,4,20,91,46
40,114,0,2,20,6,40
121,115,0,2,18,5,54
122,115,0,0,18,34,55
123,115,0,1,18,25,32
124,115,0,-1,18,21,34
125,115,0,0,18,20,42
41,115,0,0,18,24,54
42,115,0,2,18,3,49
43,115,0,3,18,6,31
44,115,0,2,18,47,59
45,115,0,0,18,28,35
106,116,0,-2,22,17,35
107,116,0,0,22,18,32
108,116,0,1,22,69,49
109,116,0,0,22,3,50
110,116,0,5,22,14,52
26,116,0,2,22,26,32
27,116,0,0,22,10,56
28,116,0,2,22,67,49
29,116,0,5,22,8,48
30,116,1,4,22,37,46
11,117,0,0,18,40,34
12,117,0,1,18,20,54
13,117,0,2,18,30,41
14,117,0,5,18,2,32
15,117,1,0,18,23,39
111,117,0,3,18,36,53
112,117,0,-2,18,9,51
113,117,0,2,18,16,49
114,117,0,4,18,3,55
115,117,0,2,18,31,38
46,118,0,4,19,2,38
47,118,0,0,19,24,47
48,118,0,2,19,57,35
49,118,0,0,19,3,53
50,118,0,1,19,4,53
116,118,0,1,19,25,40
117,118,0,5,19,16,52
118,118,0,1,19,69,53
119,118,0,4,19,1,47
120,118,0,2,19,27,44
146,119,0,0,18,36,31
147,119,0,3,18,3,38
148,119,0,4,18,24,49
149,119,0,3,18,1,30
150,119,0,3,18,30,54
46,119,0,0,18,63,40
47,119,0,0,18,25,57
48,119,0,-1,18,15,45
49,119,0,2,18,5,32
50,119,0,0,18,33,42
116,120,0,3,22,25,34
117,120,0,3,22,68,41
118,120,0,0,22,16,49
119,120,0,0,22,2,40
120,120,0,2,22,7,57
46,120,0,6,22,18,55
47,120,0,3,22,15,45
48,120,0,2,22,23,45
49,120,0,4,22,12,37
50,120,0,-1,22,24,30
61,121,0,2,21,36,56
62,121,0,4,21,63,39
63,121,0,2,21,22,57
64,121,0,3,21,7,36
65,121,0,0,21,17,36
146,121,0,0,21,5,43
147,121,0,4,21,8,36
148,121,0,2,21,32,36
149,121,1,0,21,23,53
150,121,0,2,21,36,51
131,122,0,4,22,53,47
132,122,0,0,22,13,30
133,122,0,4,22,10,57
134,122,0,2,22,44,50
135,122,0,1,22,12,55
146,122,0,0,22,26,58
147,122,0,2,22,7,46
148,122,0,1,22,56,41
149,122,0,0,22,15,39
150,122,0,4,22,16,38
16,123,0,0,19,3,51
17,123,0,2,19,50,45
18,123,0,1,19,32,49
19,123,0,2,19,8,51
20,123,0,2,19,17,37
61,123,0,0,19,36,34
62,123,0,2,19,3,41
63,123,0,3,19,25,32
64,123,1,2,19,10,44
65,123,0,0,19,35,50
131,124,0,3,20,18,44
132,124,0,4,20,4,46
133,124,0,2,20,27,45
134,124,0,1,20,21,54
135,124,0,7,20,22,30
71,124,1,5,20,2,47
72,124,0,-1,20,4,57
73,124,0,3,20,35,38
74,124,0,0,20,23,58
75,124,0,4,20,44,34
141,125,0,4,18,3,53
142,125,0,4,18,7,32
143,125,0,0,18,21,44
144,125,0,3,18,47,33
145,125,0,2,18,16,53
91,125,0,0,18,4,34
92,125,0,0,18,22,39
93,125,0,0,18,11,57
94,125,0,1,18,28,54
95,125,0,2,18,41,53
41,126,0,3,22,12,54
42,126,0,3,22,28,50
43,126,0,4,22,9,46
44,126,0,2,22,41,49
45,126,0,1,22,33,30
71,126,0,0,22,42,56
72,126,0,0,22,3,50
73,126,0,0,22,58,46
74,126,0,3,22,19,48
75,126,0,3,22,1,56
56,127,0,5,21,10,47
57,127,0,0,21,20,44
58,127,0,4,21,53,56
59,127,0,1,21,49,38
60,127,0,2,21,11,31
121,127,0,1,21,11,38
122,127,0,0,21,67,48
123,127,0,1,21,4,41
124,127,0,2,21,1,47
125,127,0,2,21,56,45
76,128,0,2,18,6,40
77,128,0,3,18,12,54
78,128,0,4,18,3,48
79,128,0,2,18,57,42
80,128,0,2,18,8,57
101,128,0,2,18,25,30
102,128,0,4,18,41,31
103,128,0,0,18,7,42
104,128,0,0,18,61,50
105,128,1,3,18,5,55
76,129,0,3,18,22,46
77,129,0,-2,18,6,44
78,129,0,1,18,13,42
79,129,0,5,18,64,31
80,129,0,1,18,5,43
96,129,0,1,18,2,55
97,129,0,1,18,35,57
98,129,0,3,18,31,47
99,129,0,4,18,36,43
100,129,0,0,18,9,32
1,130,1,0,18,3,34
2,130,0,2,18,28,41
3,130,0,3,18,18,39
4,130,0,0,18,24,30
5,130,0,3,18,66,57
21,130,0,3,18,31,32
22,130,0,1,18,15,42
23,130,1,1,18,52,53
24,130,0,2,18,2,54
25,130,0,3,18,12,51
46,131,0,0,21,1,46
47,131,0,1,21,37,50
48,131,0,0,21,10,49
49,131,0,1,21,40,31
50,131,0,-2,21,21,51
106,131,0,3,21,24,57
107,131,0,5,21,3,32
108,131,0,5,21,19,38
109,131,0,3,21,44,39
110,131,0,0,21,41,48
36,132,0,4,19,22,55
37,132,0,3,19,58,46
38,132,0,4,19,26,36
39,132,0,3,19,23,57
40,132,1,0,19,12,57
56,132,0,1,19,1,33
57,132,0,5,19,19,41
58,132,0,0,19,24,53
59,132,0,-1,19,44,38
60,132,0,-1,19,8,31
1,133,0,4,20,1,53
2,133,0,3,20,10,59
3,133,0,2,20,78,54
4,133,0,0,20,8,52
5,133,0,-1,20,11,53
81,133,0,3,20,4,38
82,133,0,1,20,39,44
83,133,0,-1,20,5,30
84,133,0,2,20,15,59
85,133,0,-1,20,48,37
16,134,0,1,19,18,48
17,134,0,0,19,20,45
18,134,0,3,19,35,49
19,134,0,0,19,12,31
20,134,0,0,19,41,32
11,134,0,0,19,7,47
12,134,0,2,19,29,42
13,134,0,-1,19,36,59
14,134,0,3,19,45,44
15,134,0,0,19,13,47
31,135,0,0,22,15,50
32,135,0,2,22,1,39
33,135,0,0,22,65,34
34,135,0,1,22,25,34
35,135,0,2,22,41,49
141,135,0,0,22,27,50
142,135,0,3,22,26,48
143,135,0,1,22,9,46
144,135,0,2,22,39,48
145,135,0,3,22,8,33
66,136,0,2,19,25,52
67,136,0,5,19,13,57
68,136,1,3,19,12,53
69,136,0,1,19,9,32
70,136,0,0,19,30,59
1,136,0,1,19,7,59
2,136,0,5,19,25,32
3,136,0,3,19,1,30
4,136,0,0,19,4,55
5,136,0,0,19,62,43
51,137,1,5,19,7,54
52,137,0,3,19,26,38
53,137,0,4,19,8,31
54,137,0,1,19,15,41
55,137,0,5,19,64,48
121,137,0,2,19,13,35
122,137,0,2,19,1,39
123,137,0,1,19,59,44
124,137,0,2,19,3,35
125,137,0,3,19,23,59
71,138,0,7,21,28,36
72,138,0,0,21,30,40
73,138,0,1,21,1,37
74,138,0,3,21,33,37
75,138,0,3,21,8,31
56,138,0,1,21,5,53
57,138,0,0,21,17,35
58,138,0,4,21,38,38
59,138,0,0,21,12,43
60,138,0,1,21,61,42
136,139,0,1,18,80,48
137,139,0,3,18,6,31
138,139,0,4,18,4,42
139,139,0,4,18,11,52
140,139,0,1,18,8,55
26,139,0,2,18,42,37
27,139,0,1,18,22,37
28,139,0,0,18,12,54
29,139,0,3,18,38,44
30,139,0,2,18,7,48
101,140,0,3,19,62,34
102,140,0,0,19,1,50
103,140,0,2,19,27,43
104,140,0,0,19,17,52
105,140,0,1,19,25,59
56,140,0,1,19,20,58
57,140,0,2,19,10,53
58,140,0,1,19,58,38
59,140,0,-1,19,37,35
60,140,0,0,19,15,32
146,141,0,0,20,10,42
147,141,0,1,20,45,44
148,141,0,2,20,3,32
149,141,0,1,20,24,56
150,141,0,3,20,9,57
66,141,0,3,20,52,34
67,141,0,6,20,11,58
68,141,0,3,20,12,32
69,141,0,4,20,3,52
70,141,0,2,20,16,50
11,142,0,0,19,6,36
12,142,0,2,19,34,56
13,142,0,0,19,10,41
14,142,0,2,19,3,36
15,142,0,0,19,28,57
66,142,0,2,19,3,41
67,142,0,1,19,25,36
68,142,0,4,19,15,56
69,142,0,7,19,39,56
70,142,0,2,19,1,30
116,143,0,4,21,6,43
117,143,0,1,21,19,49
118,143,0,0,21,23,51
119,143,0,2,21,53,46
120,143,0,5,21,11,56
111,143,0,3,21,44,59
112,143,0,-1,21,5,45
113,143,0,4,21,24,44
114,143,0,5,21,18,32
115,143,0,0,21,2,57
81,144,0,0,19,18,45
82,144,0,2,19,35,36
83,144,0,2,19,38,58
84,144,0,0,19,46,50
85,144,1,0,19,10,45
66,144,0,2,19,4,40
67,144,0,4,19,24,41
68,144,0,1,19,5,38
69,144,1,-1,19,35,43
70,144,0,1,19,37,57
106,145,0,4,18,12,53
107,145,0,0,18,20,31
108,145,0,4,18,63,39
109,145,0,0,18,24,49
110,145,0,0,18,9,33
26,145,1,0,18,8,53
27,145,0,0,18,13,32
28,145,0,4,18,28,52
29,145,0,2,18,96,44
30,145,0,1,18,1,48
26,146,0,3,18,9,56
27,146,0,3,18,73,41
28,146,0,3,18,16,51
29,146,0,1,18,2,46
30,146,0,1,18,34,49
21,146,0,1,18,2,37
22,146,1,2,18,45,36
23,146,0,0,18,14,31
24,146,0,3,18,8,54
25,146,0,-1,18,21,43
116,147,0,0,20,36,44
117,147,0,4,20,5,41
118,147,0,0,20,64,48
119,147,0,3,20,18,59
120,147,0,2,20,9,35
11,147,0,2,20,14,56
12,147,0,3,20,87,36
13,147,0,0,20,12,53
14,147,0,4,20,20,46
15,147,0,1,20,7,54
116,148,0,1,20,62,59
117,148,0,1,20,2,38
118,148,0,0,20,1,32
119,148,0,3,20,13,59
120,148,0,0,20,4,42
131,148,0,2,20,32,50
132,148,0,0,20,53,51
133,148,0,2,20,3,41
134,148,0,3,20,4,49
135,148,0,1,20,2,58
26,149,0,2,20,36,42
27,149,0,0,20,8,46
28,149,0,1,20,18,54
29,149,0,0,20,5,33
30,149,0,0,20,24,34
86,149,0,-1,20,8,52
87,149,0,1,20,7,30
88,149,0,4,20,2,44
89,149,0,1,20,12,32
90,149,0,1,20,64,55
81,150,0,4,20,2,52
82,150,0,2,20,15,30
83,150,0,1,20,1,50
84,150,0,0,20,62,46
85,150,0,3,20,4,44
121,150,0,2,20,44,54
122,150,0,3,20,16,36
123,150,0,0,20,36,30
124,150,0,0,20,23,53
125,150,0,-1,20,3,47
46,151,0,-1,18,10,49
47,151,0,0,18,4,34
48,151,0,0,18,16,33
49,151,0,2,18,33,36
50,151,0,2,18,34,37
106,151,0,1,18,30,47
107,151,0,3,18,13,49
108,151,0,3,18,10,43
109,151,0,1,18,26,50
110,151,0,2,18,12,51
21,152,0,-1,21,12,30
22,152,0,0,21,8,42
23,152,0,0,21,6,37
24,152,0,0,21,37,53
25,152,0,2,21,30,57
81,152,0,2,21,2,54
82,152,0,4,21,74,43
83,152,0,4,21,13,52
84,152,0,2,21,3,44
85,152,0,1,21,27,58
46,153,0,0,20,15,43
47,153,0,0,20,7,57
48,153,0,0,20,2,56
49,153,0,5,20,83,41
50,153,0,3,20,9,51
136,153,0,3,20,90,59
137,153,0,3,20,15,37
138,153,0,2,20,30,39
139,153,0,3,20,5,44
140,153,0,3,20,4,55
56,154,0,5,22,30,48
57,154,0,0,22,8,50
58,154,0,1,22,10,38
59,154,0,2,22,20,58
60,154,0,-3,22,13,38
11,154,0,0,22,11,40
12,154,1,3,22,73,52
13,154,0,0,22,1,35
14,154,0,2,22,22,52
15,154,0,2,22,29,54
56,155,0,2,19,14,56
57,155,0,1,19,9,41
58,155,0,0,19,33,38
59,155,0,1,19,2,41
60,155,0,0,19,79,43
36,155,0,1,19,42,43
37,155,0,2,19,27,56
38,155,0,1,19,3,52
39,155,0,0,19,16,41
40,155,0,1,19,32,54
21,156,0,2,22,15,49
22,156,0,-2,22,22,35
23,156,0,4,22,23,51
24,156,1,2,22,10,33
25,156,0,4,22,20,41
101,156,0,2,22,1,43
102,156,0,3,22,7,32
103,156,0,1,22,73,49
104,156,0,2,22,51,39
105,156,0,1,22,18,55
121,157,0,1,18,9,52
122,157,0,0,18,57,45
123,157,0,0,18,12,30
124,157,0,-1,18,31,49
125,157,0,2,18,22,55
111,157,0,0,18,20,55
112,157,0,1,18,51,58
113,157,0,1,18,12,30
114,157,0,2,18,15,50
115,157,0,3,18,31,47
126,158,0,-1,21,19,50
127,158,0,1,21,9,41
128,158,0,1,21,38,32
129,158,0,2,21,51,46
130,158,0,0,21,14,52
101,158,0,3,21,10,44
102,158,0,3,21,2,50
103,158,0,4,21,44,44
104,158,0,0,21,38,50
105,158,0,-2,21,24,52
1,159,0,0,20,45,43
2,159,0,0,20,20,51
3,159,0,0,20,18,54
4,159,0,0,20,50,34
5,159,0,2,20,5,42
66,159,0,0,20,15,58
67,159,0,-1,20,27,50
68,159,0,0,20,2,57
69,159,0,4,20,24,52
70,159,0,5,20,12,45
136,160,0,1,19,59,56
137,160,0,0,19,28,39
138,160,0,2,19,26,33
139,160,0,0,19,3,54
140,160,0,0,19,10,41
26,160,0,2,19,17,35
27,160,0,0,19,13,54
28,160,0,0,19,10,58
29,160,0,2,19,38,44
30,160,0,0,19,5,54
136,161,0,1,19,21,39
137,161,0,4,19,54,38
138,161,0,3,19,15,39
139,161,0,0,19,5,56
140,161,0,2,19,12,49
96,161,0,1,19,37,34
97,161,0,5,19,9,34
98,161,0,1,19,3,35
99,161,0,1,19,12,59
100,161,0,1,19,32,30
61,162,0,1,19,9,55
62,162,0,0,19,26,47
63,162,0,2,19,6,54
64,162,0,4,19,2,51
65,162,0,-1,19,55,55
71,162,0,1,19,30,35
72,162,0,0,19,2,32
73,162,0,3,19,43,39
74,162,0,0,19,18,47
75,162,0,2,19,12,35
46,163,0,0,18,83,59
47,163,0,1,18,23,46
48,163,0,2,18,1,58
49,163,0,1,18,14,34
50,163,0,3,18,18,40
71,163,0,2,18,10,53
72,163,0,2,18,5,59
73,163,0,1,18,70,53
74,163,0,1,18,19,58
75,163,0,1,18,18,35
11,164,0,0,22,15,34
12,164,0,-1,22,40,59
13,164,0,3,22,10,50
14,164,0,2,22,5,32
15,164,0,5,22,14,52
126,164,0,1,22,13,59
127,164,0,2,22,4,53
128,164,0,1,22,35,47
129,164,0,3,22,16,33
130,164,1,2,22,17,39
46,165,0,3,18,52,31
47,165,0,1,18,12,52
48,165,0,1,18,18,58
49,165,0,1,18,43,40
50,165,0,0,18,10,37
6,165,0,1,18,15,50
7,165,0,2,18,14,34
8,165,0,2,18,47,33
9,165,0,2,18,5,49
10,165,0,-1,18,35,39
146,166,1,5,21,3,42
147,166,0,2,21,42,51
148,166,0,0,21,51,51
149,166,0,1,21,32,49
150,166,0,1,21,5,34
76,166,0,0,21,35,52
77,166,0,1,21,59,46
78,166,0,1,21,16,45
79,166,0,1,21,7,57
80,166,0,-2,21,27,58
1,167,0,0,22,59,54
2,167,0,3,22,11,33
3,167,0,0,22,49,59
4,167,0,0,22,4,36
5,167,0,2,22,10,47
146,167,0,1,22,3,35
147,167,0,1,22,92,39
148,167,0,0,22,13,30
149,167,0,2,22,8,59
150,167,0,1,22,12,48
146,168,0,0,18,49,36
147,168,0,0,18,77,30
148,168,0,4,18,5,44
149,168,0,0,18,2,43
150,168,0,3,18,4,39
41,168,0,1,18,6,45
42,168,0,3,18,41,59
43,168,0,3,18,1,37
44,168,0,4,18,50,41
45,168,0,1,18,11,40
106,169,0,3,21,26,55
107,169,0,0,21,4,59
108,169,0,1,21,27,53
109,169,0,3,21,20,57
110,169,0,3,21,32,57
11,169,1,-1,21,9,48
12,169,0,0,21,13,48
13,169,0,2,21,20,42
14,169,1,4,21,24,32
15,169,0,0,21,30,43
106,170,0,2,18,9,30
107,170,0,0,18,16,55
108,170,0,-2,18,29,56
109,170,0,2,18,64,37
110,170,0,3,18,20,34
1,170,0,0,18,16,45
2,170,0,0,18,1,53
3,170,0,2,18,77,44
4,170,0,2,18,12,38
5,170,0,2,18,28,33
21,171,0,1,20,37,44
22,171,0,-1,20,1,57
23,171,0,0,20,3,45
24,171,0,0,20,7,34
25,171,0,3,20,33,37
136,171,0,2,20,5,33
137,171,1,2,20,19,38
138,171,0,2,20,1,36
139,171,0,0,20,8,46
140,171,0,0,20,58,49
16,172,0,0,19,73,50
17,172,0,1,19,2,56
18,172,0,3,19,23,59
19,172,0,2,19,10,53
20,172,0,4,19,34,52
51,172,0,1,19,4,44
52,172,0,3,19,8,57
53,172,0,0,19,2,36
54,172,0,0,19,66,51
55,172,0,0,19,3,59
101,173,0,3,21,10,53
102,173,0,5,21,50,47
103,173,0,3,21,28,52
104,173,0,3,21,7,50
105,173,0,1,21,27,32
116,173,0,5,21,78,45
117,173,0,3,21,10,40
118,173,0,-1,21,6,44
119,173,0,2,21,18,35
120,173,0,2,21,2,32
71,174,0,0,20,55,50
72,174,0,1,20,31,57
73,174,0,-1,20,5,37
74,174,0,1,20,1,39
75,174,0,4,20,12,34
26,174,0,0,20,94,51
27,174,0,4,20,19,46
28,174,0,1,20,9,30
29,174,0,2,20,13,36
30,174,0,2,20,7,44
31,175,0,2,20,20,37
32,175,0,3,20,3,33
33,175,0,0,20,21,46
34,175,0,3,20,33,31
35,175,0,5,20,14,42
96,175,0,1,20,24,37
97,175,0,4,20,38,54
98,175,0,3,20,17,55
99,175,0,1,20,14,46
100,175,0,4,20,10,40
11,176,0,1,18,4,56
12,176,0,3,18,9,51
13,176,0,-2,18,72,46
14,176,0,0,18,41,47
15,176,0,3,18,7,56
131,176,0,4,18,51,44
132,176,0,1,18,3,31
133,176,0,1,18,14,34
134,176,0,3,18,8,40
135,176,0,1,18,13,58
91,177,0,6,20,74,38
92,177,1,0,20,9,38
93,177,0,5,20,28,45
94,177,0,0,20,8,41
95,177,0,1,20,11,36
21,177,0,2,20,37,55
22,177,0,2,20,19,48
23,177,0,1,20,17,35
24,177,0,1,20,34,57
25,177,0,0,20,10,57
96,178,0,1,20,8,43
97,178,0,1,20,12,43
98,178,0,3,20,37,32
99,178,0,7,20,7,32
100,178,1,3,20,35,43
71,178,1,5,20,21,57
72,178,0,3,20,5,51
73,178,0,2,20,59,33
74,178,0,4,20,57,39
75,178,0,1,20,4,53
36,179,0,5,21,24,35
37,179,0,1,21,17,41
38,179,0,2,21,4,38
39,179,0,0,21,22,54
40,179,0,1,21,20,44
121,179,0,5,21,7,50
122,179,0,5,21,17,39
123,179,0,3,21,24,39
124,179,0,-3,21,47,47
125,179,0,2,21,28,50
21,180,0,3,18,27,33
22,180,0,4,18,32,47
23,180,0,2,18,5,59
24,180,0,5,18,16,37
25,180,0,3,18,12,38
31,180,0,-1,18,24,51
32,180,0,2,18,9,38
33,180,0,-1,18,13,51
34,180,0,0,18,4,51
35,180,0,5,18,47,52
116,181,1,4,21,9,32
117,181,0,2,21,24,37
118,181,0,0,21,30,52
119,181,0,2,21,14,39
120,181,0,0,21,17,31
91,181,0,2,21,34,47
92,181,0,3,21,38,49
93,181,1,3,21,19,43
94,181,0,0,21,4,54
95,181,0,2,21,2,39
141,182,0,1,19,28,55
142,182,0,4,19,7,31
143,182,1,4,19,47,33
144,182,0,3,19,2,46
145,182,0,2,19,33,58
21,182,0,2,19,38,49
22,182,0,3,19,32,46
23,182,0,0,19,6,41
24,182,0,5,19,45,39
25,182,0,5,19,26,50
71,183,0,1,19,27,42
72,183,0,1,19,14,34
73,183,0,4,19,29,54
74,183,0,2,19,4,50
75,183,0,0,19,34,40
146,183,0,0,19,3,49
147,183,0,3,19,24,58
148,183,0,5,19,103,56
149,183,0,4,19,5,57
150,183,0,3,19,8,42
96,184,1,3,19,2,42
97,184,0,3,19,25,30
98,184,0,1,19,36,50
99,184,0,7,19,6,58
100,184,0,1,19,55,32
46,184,0,0,19,2,55
47,184,0,1,19,10,49
48,184,0,3,19,12,32
49,184,0,3,19,52,45
50,184,0,5,19,21,53
66,185,0,2,20,10,41
67,185,0,2,20,3,54
68,185,0,-1,20,55,51
69,185,0,0,20,36,50
70,185,0,4,20,22,36
51,185,0,3,20,37,56
52,185,0,4,20,5,34
53,185,0,-1,20,21,45
54,185,0,2,20,19,54
55,185,0,4,20,31,51
21,186,0,2,22,50,57
22,186,0,2,22,22,54
23,186,0,0,22,14,42
24,186,0,3,22,19,50
25,186,0,2,22,29,53
71,186,0,3,22,56,51
72,186,1,3,22,4,47
73,186,0,1,22,44,55
74,186,1,6,22,9,37
75,186,0,0,22,28,43
101,187,0,3,20,10,51
102,187,0,2,20,59,52
103,187,0,5,20,5,47
104,187,0,2,20,19,43
105,187,0,0,20,29,55
56,187,0,1,20,19,30
57,187,0,0,20,22,42
58,187,0,1,20,46,37
59,187,0,3,20,2,44
60,187,0,4,20,8,48
96,188,0,1,18,27,55
97,188,0,0,18,35,49
98,188,0,4,18,25,39
99,188,1,0,18,8,31
100,188,0,3,18,21,52
11,188,0,0,18,4,47
12,188,0,2,18,17,38
13,188,0,4,18,7,30
14,188,0,0,18,31,30
15,188,0,1,18,63,59
31,189,0,4,19,33,41
32,189,0,0,19,17,47
33,189,0,0,19,8,53
34,189,0,1,19,14,34
35,189,0,1,19,66,52
21,189,0,-1,19,11,32
22,189,0,0,19,68,55
23,189,0,2,19,19,49
24,189,0,0,19,16,30
25,189,0,3,19,28,30
101,190,0,1,22,6,55
102,190,0,0,22,18,59
103,190,1,3,22,23,45
104,190,0,1,22,31,38
105,190,0,0,22,3,48
66,190,0,2,22,73,36
67,190,0,1,22,8,58
68,190,0,2,22,5,38
69,190,0,3,22,20,49
70,190,0,1,22,7,46
106,191,0,2,19,38,48
107,191,0,-2,19,23,33
108,191,0,2,19,4,57
109,191,0,1,19,14,45
110,191,0,2,19,22,34
101,191,0,3,19,20,37
102,191,0,2,19,34,47
103,191,0,2,19,14,44
104,191,0,3,19,7,44
105,191,0,1,19,24,38
106,192,0,0,18,7,47
107,192,0,2,18,18,33
108,192,1,3,18,72,37
109,192,0,0,18,19,54
110,192,0,3,18,10,40
6,192,0,2,18,1,55
7,192,1,0,18,49,44
8,192,0,1,18,44,46
9,192,0,4,18,7,56
10,192,0,0,18,20,44
31,193,1,-1,20,12,53
32,193,0,0,20,8,55
33,193,0,1,20,41,55
34,193,0,2,20,16,36
35,193,0,1,20,46,56
121,193,0,0,20,15,30
122,193,0,-2,20,4,42
123,193,0,1,20,34,54
124,193,0,1,20,33,51
125,193,0,0,20,6,36
61,194,0,0,22,34,58
62,194,0,2,22,9,54
63,194,0,3,22,32,32
64,194,0,5,22,3,37
65,194,0,0,22,13,42
1,194,0,0,22,8,40
2,194,0,0,22,77,56
3,194,0,4,22,17,44
4,194,0,2,22,21,48
5,194,0,3,22,10,58
141,195,0,2,19,63,47
142,195,0,4,19,13,41
143,195,0,0,19,2,38
144,195,0,2,19,30,37
145,195,0,0,19,34,50
41,195,0,1,19,15,46
42,195,0,1,19,6,44
43,195,0,1,19,29,31
44,195,0,1,19,28,50
45,195,0,-2,19,38,42
11,196,0,3,18,30,55
12,196,0,2,18,22,38
13,196,0,-1,18,37,33
14,196,0,1,18,3,57
15,196,0,0,18,4,48
126,196,0,2,18,8,44
127,196,0,2,18,6,59
128,196,0,3,18,10,59
129,196,1,3,18,12,49
130,196,0,2,18,53,30
26,197,0,4,22,58,42
27,197,0,1,22,14,46
28,197,0,4,22,11,59
29,197,0,1,22,34,46
30,197,0,1,22,25,56
101,197,0,2,22,3,32
102,197,0,1,22,9,34
103,197,0,2,22,64,34
104,197,0,4,22,1,53
105,197,0,1,22,20,59
21,198,0,4,22,66,34
22,198,0,0,22,15,46
23,198,0,0,22,3,57
24,198,0,1,22,6,39
25,198,0,2,22,21,51
121,198,0,0,22,37,47
122,198,0,0,22,17,44
123,198,0,4,22,24,48
124,198,0,2,22,21,56
125,198,0,0,22,6,58
101,199,0,6,22,15,37
102,199,0,0,22,38,58
103,199,0,1,22,28,32
