playerID,matchNum,blocks,assists,minutesPlayed,pointsScored,passesMade
56,100,0,5,21,15,37
57,100,0,3,21,42,57
58,100,1,2,21,2,56
59,100,0,0,21,26,46
60,100,0,2,21,12,43
116,101,0,0,19,20,53
117,101,0,6,19,7,52
118,101,0,2,19,51,40
119,101,0,0,19,9,33
120,101,0,0,19,54,51
6,101,0,2,19,28,51
7,101,0,0,19,9,46
8,101,0,2,19,12,37
9,101,0,0,19,19,43
10,101,0,0,19,44,41
96,102,0,4,22,43,40
97,102,0,3,22,2,48
98,102,0,4,22,24,54
99,102,0,0,22,16,49
100,102,0,0,22,11,52
41,102,0,0,22,7,59
42,102,0,2,22,15,57
43,102,0,4,22,25,31
44,102,0,2,22,81,49
45,102,0,2,22,11,36
51,103,0,5,19,11,55
52,103,0,1,19,50,40
53,103,0,0,19,4,59
54,103,0,2,19,25,55
55,103,0,2,19,9,55
56,103,0,1,19,60,43
57,103,0,0,19,3,40
58,103,0,0,19,8,31
59,103,0,1,19,35,39
60,103,0,1,19,6,49
11,104,1,0,18,28,33
12,104,0,0,18,7,51
13,104,0,0,18,23,44
14,104,0,1,18,61,42
15,104,0,3,18,12,43
141,104,0,0,18,51,59
142,104,0,0,18,17,58
143,104,0,4,18,20,48
144,104,0,0,18,19,54
145,104,0,3,18,11,33
131,105,0,0,18,11,46
132,105,0,2,18,56,33
133,105,0,1,18,14,40
134,105,0,4,18,5,44
135,105,1,4,18,22,39
36,105,0,0,18,3,54
37,105,0,3,18,5,58
38,105,0,0,18,84,53
39,105,0,0,18,4,52
40,105,0,2,18,45,50
101,106,0,0,19,2,42
102,106,0,4,19,24,33
103,106,0,1,19,29,41
104,106,0,2,19,1,31
105,106,0,0,19,26,41
36,106,0,0,19,21,48
37,106,0,0,19,31,52
38,106,0,0,19,35,46
39,106,0,1,19,14,58
40,106,0,2,19,30,39
136,107,0,3,20,37,58
137,107,0,2,20,33,40
138,107,0,3,20,1,48
139,107,0,0,20,23,50
140,107,0,0,20,29,50
126,107,0,1,20,18,40
127,107,0,0,20,1,47
128,107,0,4,20,4,34
129,107,0,1,20,5,52
130,107,0,4,20,75,55
26,108,0,1,22,60,47
27,108,0,2,22,10,48
28,108,0,1,22,15,45
29,108,1,1,22,1,50
30,108,0,2,22,17,53
146,108,0,5,22,13,46
147,108,0,3,22,19,42
148,108,0,0,22,35,47
149,108,0,6,22,32,47
150,108,0,1,22,7,40
141,109,0,0,20,10,35
142,109,0,2,20,13,52
143,109,0,0,20,6,33
144,109,0,0,20,77,38
145,109,1,2,20,3,51
116,109,0,2,20,13,49
117,109,0,4,20,36,40
118,109,0,6,20,30,58
119,109,0,2,20,32,53
120,109,0,0,20,24,43
111,110,0,1,19,35,45
112,110,1,1,19,27,50
113,110,0,4,19,31,34
114,110,0,4,19,5,55
115,110,0,1,19,7,32
116,110,0,1,19,31,48
117,110,0,1,19,38,50
118,110,0,0,19,4,44
119,110,0,1,19,8,37
120,110,0,2,19,7,43
136,111,0,2,22,21,53
137,111,0,4,22,53,43
138,111,0,1,22,5,39
139,111,0,2,22,9,44
140,111,0,4,22,13,42
146,111,0,0,22,8,37
147,111,0,3,22,15,44
148,111,0,0,22,11,35
149,111,0,5,22,24,38
150,111,0,2,22,25,53
81,112,0,0,19,1,41
82,112,0,2,19,28,34
83,112,0,2,19,20,59
84,112,0,2,19,24,49
85,112,0,1,19,13,35
86,112,0,2,19,45,49
87,112,0,1,19,33,38
88,112,0,0,19,10,53
89,112,0,0,19,26,57
90,112,0,3,19,22,36
6,113,0,2,22,5,41
7,113,0,0,22,19,52
8,113,0,2,22,9,52
9,113,0,3,22,71,56
10,113,0,5,22,6,53
11,113,0,0,22,20,43
12,113,0,4,22,4,37
13,113,0,2,22,8,39
14,113,0,0,22,47,34
15,113,0,0,22,3,57
76,114,0,5,20,2,41
77,114,0,0,20,16,30
78,114,0,3,20,1,33
79,114,0,0,20,47,30
80,114,0,0,20,33,37
36,114,0,0,20,5,51
37,114,0,1,20,38,39
38,114,0,0,20,65,42
39,114,0,4,20,19,30
40,114,0,3,20,17,56
121,115,0,0,18,9,45
122,115,0,4,18,7,43
123,115,0,5,18,37,58
124,115,0,0,18,27,37
125,115,0,0,18,25,30
41,115,0,0,18,40,50
42,115,0,5,18,22,35
43,115,0,0,18,38,35
44,115,0,0,18,5,44
45,115,0,3,18,3,50
106,116,0,2,22,28,57
107,116,0,0,22,10,53
108,116,0,3,22,48,54
109,116,0,0,22,31,54
110,116,0,1,22,4,47
26,116,0,2,22,17,30
27,116,0,1,22,14,56
28,116,0,1,22,6,44
29,116,0,0,22,92,38
30,116,0,3,22,19,57
11,117,0,0,18,20,57
12,117,0,3,18,1,33
13,117,0,0,18,25,39
14,117,0,0,18,29,51
15,117,0,0,18,40,47
111,117,0,2,18,28,36
112,117,0,2,18,29,49
113,117,0,4,18,5,37
114,117,0,0,18,26,30
115,117,0,1,18,7,48
46,118,0,0,19,14,40
47,118,0,4,19,7,52
48,118,0,3,19,29,30
49,118,0,3,19,12,36
50,118,0,4,19,28,31
116,118,0,3,19,16,51
117,118,0,1,19,31,55
118,118,0,0,19,44,31
119,118,0,1,19,6,44
120,118,0,3,19,41,43
146,119,0,1,18,75,51
147,119,0,0,18,6,38
148,119,0,3,18,3,48
149,119,0,3,18,8,44
150,119,0,0,18,2,48
46,119,0,2,18,6,57
47,119,0,2,18,54,55
48,119,0,2,18,39,56
49,119,0,0,18,10,38
50,119,0,2,18,32,37
116,120,0,0,22,13,59
117,120,0,3,22,16,33
118,120,1,2,22,73,47
119,120,0,3,22,5,45
120,120,0,2,22,11,50
46,120,0,3,22,2,45
47,120,0,1,22,7,42
48,120,0,0,22,43,38
49,120,0,2,22,22,57
50,120,0,1,22,18,48
61,121,1,2,21,7,49
62,121,0,5,21,23,35
63,121,0,2,21,17,42
64,121,0,1,21,30,56
65,121,0,0,21,68,48
146,121,0,2,21,54,51
147,121,0,3,21,3,46
148,121,0,3,21,13,30
149,121,0,1,21,22,53
150,121,0,1,21,12,56
131,122,0,0,22,55,52
132,122,0,1,22,20,31
133,122,0,3,22,19,34
134,122,0,2,22,33,57
135,122,0,2,22,5,33
146,122,0,0,22,16,46
147,122,0,1,22,14,54
148,122,0,0,22,39,32
149,122,0,1,22,5,44
150,122,0,0,22,46,34
16,123,0,1,19,4,50
17,123,0,1,19,26,44
18,123,0,1,19,51,45
19,123,0,3,19,20,43
20,123,0,1,19,9,31
61,123,0,1,19,28,32
62,123,0,1,19,33,59
63,123,0,0,19,5,32
64,123,0,1,19,30,48
65,123,0,6,19,13,53
131,124,0,2,20,24,43
132,124,0,1,20,22,43
133,124,0,0,20,16,42
134,124,0,1,20,10,50
135,124,0,3,20,20,39
71,124,1,0,20,5,41
72,124,0,3,20,75,36
73,124,0,3,20,14,37
74,124,0,1,20,3,45
75,124,0,2,20,11,56
141,125,0,3,18,37,52
142,125,0,1,18,41,58
143,125,0,1,18,8,57
144,125,0,4,18,3,45
145,125,0,0,18,5,55
91,125,0,1,18,6,40
92,125,0,1,18,42,38
93,125,1,4,18,9,53
94,125,0,4,18,41,49
95,125,0,3,18,8,31
41,126,0,0,22,2,43
42,126,0,2,22,4,49
43,126,0,1,22,89,46
44,126,0,0,22,9,42
45,126,0,1,22,19,52
71,126,0,6,22,15,34
72,126,0,1,22,37,43
73,126,0,2,22,22,48
74,126,0,3,22,35,52
75,126,0,3,22,14,56
56,127,0,1,21,6,48
57,127,0,2,21,13,37
58,127,0,4,21,17,45
59,127,0,3,21,16,46
60,127,0,2,21,91,50
121,127,0,3,21,16,31
122,127,0,1,21,50,46
123,127,0,5,21,11,30
124,127,0,2,21,1,58
125,127,0,1,21,61,47
76,128,0,3,18,5,57
77,128,0,2,18,35,48
78,128,0,2,18,3,36
79,128,0,2,18,27,51
80,128,0,4,18,16,39
101,128,0,2,18,22,52
102,128,0,1,18,4,30
103,128,0,5,18,38,56
104,128,0,0,18,45,36
105,128,0,0,18,30,36
76,129,0,1,18,7,32
77,129,0,0,18,33,48
78,129,0,0,18,40,37
79,129,0,1,18,27,52
80,129,0,3,18,3,41
96,129,0,1,18,3,32
97,129,0,1,18,8,34
98,129,0,6,18,18,57
99,129,0,2,18,16,53
100,129,0,1,18,68,50
1,130,0,5,18,7,35
2,130,0,1,18,4,41
3,130,1,1,18,97,49
4,130,0,0,18,21,30
5,130,0,0,18,10,45
21,130,0,3,18,22,33
22,130,0,1,18,65,56
23,130,0,0,18,9,39
24,130,0,0,18,10,53
25,130,0,2,18,6,54
46,131,0,4,21,14,59
47,131,0,0,21,16,51
48,131,1,3,21,34,34
49,131,0,4,21,27,57
50,131,0,2,21,18,36
106,131,0,1,21,11,46
107,131,0,1,21,27,33
108,131,0,4,21,43,57
109,131,0,0,21,45,33
110,131,0,3,21,5,59
36,132,0,0,19,1,57
37,132,0,1,19,28,49
38,132,0,1,19,7,57
39,132,0,1,19,92,57
40,132,0,1,19,13,32
56,132,0,3,19,3,43
57,132,0,0,19,2,51
58,132,0,1,19,4,58
59,132,0,3,19,78,55
60,132,0,0,19,9,48
1,133,0,4,20,12,44
2,133,0,0,20,1,50
3,133,0,1,20,56,35
4,133,0,1,20,22,50
5,133,0,0,20,17,47
81,133,0,2,20,7,54
82,133,0,4,20,88,40
83,133,1,2,20,8,48
84,133,1,2,20,2,58
85,133,0,0,20,6,48
16,134,0,3,19,11,37
17,134,0,3,19,14,40
18,134,0,0,19,31,52
19,134,0,3,19,66,39
20,134,1,1,19,4,50
11,134,0,2,19,30,58
12,134,0,2,19,8,33
13,134,0,1,19,12,51
14,134,0,1,19,16,57
15,134,0,0,19,64,33
31,135,0,1,22,26,54
32,135,0,2,22,18,35
33,135,0,2,22,1,30
34,135,0,0,22,93,37
35,135,0,4,22,9,48
141,135,0,2,22,5,40
142,135,0,1,22,25,46
143,135,0,0,22,27,47
144,135,0,3,22,43,35
145,135,0,0,22,9,55
66,136,0,2,19,26,57
67,136,0,2,19,20,31
68,136,0,1,19,13,56
69,136,0,0,19,11,39
70,136,0,8,19,19,47
1,136,0,1,19,16,40
2,136,0,4,19,9,34
3,136,0,1,19,23,45
4,136,0,2,19,20,35
5,136,1,1,19,31,39
51,137,0,0,19,15,30
52,137,0,0,19,3,39
53,137,0,1,19,34,31
54,137,0,1,19,56,33
55,137,0,0,19,12,35
121,137,0,2,19,21,39
122,137,0,4,19,12,53
123,137,0,0,19,6,36
124,137,0,0,19,56,33
125,137,0,0,19,4,59
71,138,0,4,21,6,56
72,138,0,4,21,28,54
73,138,0,3,21,1,53
74,138,0,1,21,25,39
75,138,0,1,21,40,38
56,138,0,6,21,7,55
57,138,0,0,21,6,44
58,138,0,3,21,33,48
59,138,0,4,21,20,36
60,138,0,4,21,67,55
136,139,0,3,18,34,42
137,139,0,4,18,8,32
138,139,0,4,18,39,35
139,139,0,0,18,12,46
140,139,0,0,18,16,30
26,139,0,1,18,39,35
27,139,0,2,18,7,50
28,139,0,5,18,41,56
29,139,0,2,18,13,44
30,139,0,1,18,21,53
101,140,0,4,19,55,56
102,140,0,2,19,49,52
103,140,0,1,19,1,58
104,140,0,4,19,13,35
105,140,0,0,19,14,36
56,140,0,0,19,21,57
57,140,0,2,19,17,57
58,140,0,1,19,47,49
59,140,0,0,19,24,38
60,140,0,3,19,31,43
146,141,0,6,20,24,31
147,141,0,1,20,22,39
148,141,0,2,20,7,46
149,141,0,2,20,3,43
150,141,0,4,20,35,32
66,141,0,1,20,35,46
67,141,0,0,20,4,48
68,141,0,1,20,21,38
69,141,0,1,20,24,47
70,141,0,4,20,10,45
11,142,0,0,19,21,54
12,142,0,3,19,11,45
13,142,0,3,19,35,35
14,142,0,3,19,8,48
15,142,0,0,19,6,38
66,142,0,0,19,1,43
67,142,0,0,19,19,55
68,142,0,2,19,16,46
69,142,0,0,19,38,39
70,142,0,5,19,9,44
116,143,1,0,21,1,35
117,143,0,1,21,7,48
118,143,0,3,21,24,44
119,143,0,2,21,72,55
120,143,0,3,21,8,48
111,143,0,0,21,26,45
112,143,0,1,21,2,32
113,143,0,3,21,1,54
114,143,1,3,21,17,46
115,143,0,0,21,47,36
81,144,0,3,19,25,53
82,144,0,1,19,21,34
83,144,0,0,19,6,32
84,144,0,0,19,17,37
85,144,0,0,19,78,51
66,144,0,0,19,12,37
67,144,0,3,19,25,49
68,144,0,2,19,6,34
69,144,0,1,19,45,41
70,144,0,2,19,17,46
106,145,0,0,18,4,43
107,145,0,2,18,20,52
108,145,1,3,18,3,33
109,145,0,0,18,80,38
110,145,0,3,18,21,34
26,145,0,2,18,12,46
27,145,0,0,18,69,45
28,145,0,3,18,18,57
29,145,0,3,18,14,54
30,145,1,4,18,33,53
26,146,0,1,18,12,52
27,146,0,2,18,4,54
28,146,0,1,18,67,54
29,146,0,1,18,31,32
30,146,0,0,18,20,32
21,146,0,2,18,10,57
22,146,0,1,18,1,43
23,146,0,3,18,39,31
24,146,0,0,18,12,39
25,146,0,0,18,28,37
116,147,0,0,20,38,50
117,147,0,0,20,6,59
118,147,0,2,20,33,59
119,147,0,0,20,46,52
120,147,0,2,20,9,53
11,147,0,0,20,49,52
12,147,0,0,20,17,39
13,147,0,0,20,18,38
14,147,0,0,20,52,55
15,147,0,3,20,4,45
116,148,0,1,20,3,53
117,148,0,1,20,31,56
118,148,0,2,20,20,45
119,148,0,0,20,24,45
120,148,0,0,20,4,53
131,148,0,0,20,31,35
132,148,0,0,20,5,33
133,148,0,2,20,9,47
134,148,0,4,20,30,40
135,148,0,3,20,19,48
26,149,0,0,20,7,50
27,149,0,0,20,48,30
28,149,0,0,20,19,35
29,149,0,0,20,13,38
30,149,0,2,20,4,59
86,149,0,1,20,3,33
87,149,0,2,20,24,34
88,149,0,2,20,9,59
89,149,0,0,20,14,42
90,149,0,0,20,43,41
81,150,0,2,20,10,52
82,150,0,0,20,2,40
83,150,0,4,20,31,56
84,150,0,0,20,9,49
85,150,0,1,20,32,54
121,150,0,1,20,7,50
122,150,0,0,20,41,34
123,150,0,0,20,11,34
124,150,0,1,20,38,32
125,150,1,2,20,25,37
46,151,0,1,18,18,50
47,151,0,2,18,41,52
48,151,0,2,18,1,49
49,151,0,1,18,22,52
50,151,0,0,18,15,41
106,151,0,5,18,9,48
107,151,0,2,18,26,42
108,151,0,0,18,11,33
109,151,0,3,18,38,44
110,151,0,4,18,7,37
21,152,0,0,21,19,56
22,152,0,2,21,28,42
23,152,1,3,21,15,50
24,152,0,1,21,1,38
25,152,0,0,21,30,45
81,152,0,0,21,11,50
82,152,0,3,21,40,38
83,152,0,4,21,14,43
84,152,0,4,21,21,39
85,152,0,4,21,33,50
46,153,0,0,20,14,58
47,153,0,1,20,62,39
48,153,0,0,20,1,57
49,153,0,0,20,10,54
50,153,0,0,20,29,42
136,153,0,4,20,33,42
137,153,0,3,20,22,38
138,153,0,0,20,10,35
139,153,0,0,20,23,44
140,153,0,7,20,56,53
56,154,0,5,22,4,39
57,154,0,2,22,7,30
58,154,0,4,22,10,56
59,154,0,1,22,12,54
60,154,1,0,22,48,33
11,154,0,2,22,5,58
12,154,0,3,22,41,35
13,154,0,3,22,17,48
14,154,0,3,22,18,53
15,154,0,2,22,55,33
56,155,1,1,19,38,30
57,155,0,0,19,31,33
58,155,0,0,19,15,38
59,155,0,1,19,51,58
60,155,0,2,19,2,43
36,155,0,4,19,8,49
37,155,0,4,19,27,43
38,155,0,1,19,42,55
39,155,0,0,19,26,30
40,155,0,0,19,17,53
21,156,0,0,22,38,33
22,156,0,1,22,9,40
23,156,0,3,22,8,43
24,156,0,1,22,12,55
25,156,0,1,22,23,33
101,156,0,1,22,17,42
102,156,0,0,22,48,52
103,156,0,3,22,13,51
104,156,0,3,22,64,51
105,156,0,2,22,8,50
121,157,0,0,18,3,36
122,157,0,5,18,13,47
123,157,0,0,18,48,46
124,157,0,2,18,29,54
125,157,0,1,18,38,39
111,157,0,2,18,38,40
112,157,0,2,18,36,51
113,157,0,2,18,14,59
114,157,0,1,18,21,59
115,157,0,0,18,20,39
126,158,0,2,21,7,48
127,158,0,0,21,33,35
128,158,0,5,21,35,31
129,158,0,0,21,39,48
130,158,0,3,21,17,40
101,158,0,4,21,19,45
102,158,0,2,21,27,35
103,158,0,6,21,8,47
104,158,0,3,21,10,52
105,158,0,2,21,54,51
1,159,0,4,20,14,49
2,159,0,4,20,54,43
3,159,0,2,20,3,55
4,159,0,0,20,12,41
5,159,0,6,20,55,33
66,159,0,0,20,12,31
67,159,0,2,20,36,39
68,159,0,1,20,5,35
69,159,0,0,20,17,53
70,159,0,0,20,10,48
136,160,0,0,19,1,49
137,160,0,2,19,6,31
138,160,0,0,19,27,59
139,160,0,1,19,49,36
140,160,0,1,19,43,38
26,160,0,0,19,16,53
27,160,0,2,19,39,30
28,160,0,0,19,10,49
29,160,0,1,19,17,40
30,160,0,0,19,1,30
136,161,0,3,19,13,31
137,161,0,3,19,5,49
138,161,0,1,19,39,35
139,161,0,2,19,21,42
140,161,0,3,19,29,37
96,161,0,0,19,22,54
97,161,0,3,19,5,31
98,161,0,0,19,17,51
99,161,0,6,19,39,37
100,161,0,4,19,10,41
61,162,0,2,19,4,33
62,162,0,5,19,6,31
63,162,0,0,19,8,43
64,162,0,2,19,36,59
65,162,0,2,19,44,51
71,162,0,1,19,19,44
72,162,0,0,19,25,45
73,162,0,2,19,24,39
74,162,0,0,19,10,42
75,162,0,5,19,27,54
46,163,0,3,18,13,50
47,163,0,0,18,14,38
48,163,0,0,18,86,45
49,163,0,2,18,2,41
50,163,0,2,18,24,38
71,163,0,1,18,39,51
72,163,0,4,18,9,51
73,163,0,4,18,30,46
74,163,0,1,18,13,51
75,163,0,0,18,31,40
11,164,0,3,22,31,58
12,164,0,2,22,13,49
13,164,0,1,22,29,57
14,164,0,0,22,3,48
15,164,0,1,22,8,41
126,164,0,1,22,9,52
127,164,0,1,22,10,50
128,164,0,1,22,7,34
129,164,0,1,22,11,41
130,164,0,3,22,48,35
46,165,0,1,18,30,59
47,165,0,3,18,69,36
48,165,0,2,18,5,41
49,165,0,0,18,20,44
50,165,0,0,18,11,39
6,165,0,1,18,52,55
7,165,1,2,18,25,38
8,165,0,0,18,2,40
9,165,0,5,18,28,59
10,165,0,4,18,9,57
146,166,0,4,21,8,46
147,166,0,0,21,3,34
148,166,0,1,21,25,38
149,166,0,3,21,42,45
150,166,1,0,21,55,50
76,166,0,4,21,50,39
77,166,0,0,21,10,42
78,166,0,2,21,24,30
79,166,0,0,21,51,46
80,166,0,3,21,9,32
1,167,0,2,22,1,47
2,167,1,1,22,2,53
3,167,0,2,22,15,51
4,167,0,0,22,24,47
5,167,0,3,22,91,54
146,167,0,2,22,46,55
147,167,0,0,22,1,41
148,167,0,1,22,12,53
149,167,0,3,22,24,46
150,167,0,2,22,45,50
146,168,0,1,18,14,58
147,168,0,0,18,13,51
148,168,0,2,18,2,54
149,168,0,2,18,65,30
150,168,0,4,18,43,52
41,168,0,3,18,20,52
42,168,0,2,18,28,36
43,168,0,3,18,10,37
44,168,0,0,18,48,39
45,168,0,2,18,3,52
106,169,0,4,21,16,45
107,169,0,4,21,36,50
108,169,0,2,21,10,48
109,169,0,2,21,40,45
110,169,0,3,21,7,54
11,169,0,2,21,26,56
12,169,0,2,21,10,37
13,169,0,0,21,3,31
14,169,0,1,21,42,44
15,169,0,0,21,15,58
106,170,0,0,18,46,59
107,170,0,3,18,41,51
108,170,0,2,18,19,42
109,170,0,0,18,25,51
110,170,0,1,18,7,39
1,170,0,0,18,29,37
2,170,0,0,18,25,55
3,170,0,7,18,5,59
4,170,0,0,18,72,54
5,170,0,2,18,3,50
21,171,0,3,20,22,54
22,171,0,1,20,4,52
23,171,0,1,20,35,53
24,171,0,2,20,7,38
25,171,0,0,20,13,43
136,171,0,0,20,13,32
137,171,0,0,20,58,46
138,171,0,0,20,10,39
139,171,0,0,20,3,54
140,171,0,1,20,7,37
16,172,0,0,19,63,34
17,172,0,3,19,16,42
18,172,0,3,19,43,33
19,172,0,4,19,17,31
20,172,0,1,19,3,30
51,172,0,5,19,2,49
52,172,0,4,19,5,52
53,172,0,1,19,61,30
54,172,0,2,19,14,43
55,172,0,0,19,1,56
101,173,0,0,21,26,38
102,173,0,0,21,27,50
103,173,0,1,21,15,40
104,173,0,1,21,42,34
105,173,0,1,21,12,57
116,173,0,1,21,20,46
117,173,0,1,21,3,46
118,173,0,0,21,38,53
119,173,0,0,21,45,39
120,173,0,2,21,8,53
71,174,0,4,20,13,46
72,174,1,1,20,18,55
73,174,1,4,20,20,33
74,174,0,5,20,26,47
75,174,0,1,20,27,57
26,174,0,5,20,30,44
27,174,0,2,20,14,39
28,174,1,0,20,26,59
29,174,0,3,20,31,46
30,174,0,8,20,41,49
31,175,0,0,20,42,44
32,175,0,0,20,23,58
33,175,0,0,20,4,48
34,175,0,1,20,17,57
35,175,0,0,20,5,31
96,175,0,0,20,17,46
97,175,0,0,20,39,38
98,175,0,0,20,20,57
99,175,0,2,20,8,45
100,175,0,1,20,19,49
11,176,0,2,18,11,44
12,176,0,0,18,17,43
13,176,0,0,18,33,36
14,176,0,0,18,43,40
15,176,0,3,18,29,53
131,176,0,3,18,7,37
132,176,0,1,18,6,41
133,176,0,1,18,28,42
134,176,0,5,18,13,49
135,176,0,3,18,35,53
91,177,0,2,20,36,36
92,177,0,4,20,21,54
93,177,0,6,20,8,30
94,177,0,0,20,2,31
95,177,0,3,20,63,49
21,177,0,4,20,15,39
22,177,0,2,20,8,39
23,177,0,4,20,26,55
24,177,0,0,20,37,35
25,177,0,3,20,31,45
96,178,0,4,20,8,49
97,178,0,2,20,51,34
98,178,1,1,20,1,46
99,178,0,0,20,35,52
100,178,0,5,20,4,43
71,178,0,1,20,25,55
72,178,0,2,20,15,54
73,178,0,2,20,51,44
74,178,0,4,20,24,42
75,178,0,6,20,31,37
36,179,0,0,21,4,46
37,179,0,5,21,21,42
38,179,0,1,21,1,56
39,179,0,1,21,41,42
40,179,0,2,21,20,57
121,179,0,0,21,38,47
122,179,0,0,21,3,53
123,179,0,0,21,11,33
124,179,0,3,21,52,49
125,179,0,3,21,19,45
21,180,0,0,18,18,56
22,180,0,2,18,40,54
23,180,0,0,18,9,55
24,180,0,1,18,17,44
25,180,0,1,18,8,39
31,180,0,2,18,33,57
32,180,1,1,18,39,55
33,180,0,0,18,1,58
34,180,0,3,18,16,44
35,180,0,2,18,8,59
116,181,0,3,21,33,36
117,181,0,2,21,30,36
118,181,0,3,21,5,34
119,181,0,1,21,20,33
120,181,0,1,21,6,57
91,181,0,0,21,53,46
92,181,0,2,21,14,40
93,181,0,0,21,18,32
94,181,0,3,21,5,31
95,181,0,5,21,7,34
141,182,1,1,19,42,34
142,182,0,2,19,12,46
143,182,0,0,19,14,58
144,182,0,5,19,48,54
145,182,0,0,19,1,44
21,182,0,2,19,18,36
22,182,0,0,19,67,58
23,182,0,2,19,1,33
24,182,0,0,19,52,38
25,182,0,3,19,9,42
71,183,0,0,19,6,47
72,183,0,4,19,19,55
73,183,0,1,19,8,54
74,183,0,0,19,3,38
75,183,0,1,19,72,40
146,183,0,2,19,11,42
147,183,0,0,19,24,35
148,183,0,5,19,19,51
149,183,0,0,19,82,38
150,183,0,3,19,7,34
96,184,0,4,19,8,34
97,184,0,2,19,4,33
98,184,0,5,19,63,35
99,184,0,1,19,23,34
100,184,0,5,19,26,56
46,184,0,1,19,3,44
47,184,0,0,19,2,51
48,184,0,7,19,73,36
49,184,0,0,19,15,38
50,184,0,2,19,4,56
66,185,0,0,20,47,57
67,185,0,0,20,35,58
68,185,0,1,20,29,41
69,185,0,1,20,3,32
70,185,0,4,20,12,51
51,185,0,3,20,1,59
52,185,0,1,20,11,42
53,185,0,1,20,47,53
54,185,0,1,20,50,38
55,185,0,0,20,4,55
21,186,0,2,22,21,40
22,186,0,0,22,23,54
23,186,0,4,22,2,35
24,186,0,1,22,8,57
25,186,0,5,22,80,54
71,186,0,0,22,26,34
72,186,0,7,22,8,34
73,186,0,2,22,70,39
74,186,0,3,22,31,31
75,186,0,2,22,6,41
101,187,1,2,20,8,37
102,187,0,4,20,6,46
103,187,0,1,20,31,43
104,187,0,2,20,52,55
105,187,0,2,20,25,46
56,187,0,5,20,3,46
57,187,0,3,20,19,41
58,187,0,1,20,29,52
59,187,0,0,20,15,44
60,187,0,1,20,31,33
96,188,0,2,18,39,57
97,188,0,0,18,29,59
98,188,0,5,18,17,31
99,188,1,0,18,25,40
100,188,0,3,18,6,53
11,188,0,3,18,10,49
12,188,0,0,18,11,39
13,188,1,0,18,63,40
14,188,0,0,18,20,32
15,188,0,0,18,18,44
31,189,0,1,19,2,52
32,189,0,0,19,10,38
33,189,0,4,19,11,34
34,189,0,3,19,65,35
35,189,0,0,19,50,40
21,189,0,1,19,18,52
22,189,0,4,19,41,57
23,189,0,3,19,47,58
24,189,0,3,19,26,59
25,189,0,0,19,10,56
101,190,0,1,22,40,52
102,190,0,0,22,13,45
103,190,0,1,22,16,35
104,190,0,1,22,9,51
105,190,1,0,22,3,42
66,190,0,1,22,27,50
67,190,0,0,22,18,34
68,190,0,2,22,21,38
69,190,0,2,22,31,36
70,190,0,2,22,16,54
106,191,0,5,19,56,50
107,191,0,2,19,21,36
108,191,0,1,19,11,31
109,191,0,1,19,1,48
110,191,0,3,19,12,37
101,191,0,4,19,3,45
102,191,0,3,19,8,40
103,191,0,0,19,30,33
104,191,0,0,19,45,54
105,191,1,2,19,13,38
106,192,0,3,18,2,37
107,192,0,2,18,24,59
108,192,0,4,18,53,52
109,192,0,1,18,28,34
110,192,0,2,18,19,37
6,192,0,2,18,15,32
7,192,0,0,18,37,34
8,192,0,6,18,40,30
9,192,0,0,18,26,55
10,192,0,1,18,3,45
31,193,0,0,20,34,54
32,193,0,0,20,50,46
33,193,0,1,20,23,56
34,193,0,2,20,15,41
35,193,1,4,20,1,48
121,193,0,0,20,25,33
122,193,0,0,20,12,49
123,193,0,2,20,39,48
124,193,0,2,20,5,31
125,193,0,0,20,11,55
61,194,0,1,22,6,36
62,194,0,3,22,12,41
63,194,0,2,22,8,33
64,194,0,2,22,25,30
65,194,0,3,22,40,37
1,194,0,1,22,37,52
2,194,0,1,22,11,53
3,194,0,0,22,28,33
4,194,0,0,22,45,37
5,194,0,0,22,12,35
141,195,0,5,19,51,33
142,195,0,3,19,42,42
143,195,0,2,19,23,34
144,195,0,1,19,16,42
145,195,0,0,19,10,44
41,195,0,1,19,1,49
42,195,0,2,19,57,53
43,195,0,3,19,27,38
44,195,0,2,19,24,53
45,195,0,0,19,7,34
11,196,0,3,18,46,30
12,196,0,0,18,13,59
13,196,0,0,18,8,58
14,196,0,3,18,19,54
15,196,0,0,18,10,34
126,196,0,1,18,18,46
127,196,0,2,18,2,39
128,196,1,0,18,6,42
129,196,0,1,18,62,31
130,196,0,0,18,1,31
26,197,0,3,22,41,48
27,197,0,0,22,14,30
28,197,0,2,22,65,38
29,197,0,2,22,18,52
30,197,0,0,22,4,48
101,197,0,0,22,2,55
102,197,0,1,22,36,40
103,197,0,0,22,42,37
104,197,0,4,22,10,59
105,197,0,1,22,7,31
21,198,0,2,22,9,53
22,198,0,5,22,11,47
23,198,0,0,22,12,45
24,198,0,0,22,26,35
25,198,0,0,22,53,48
121,198,0,0,22,58,48
122,198,0,2,22,20,40
123,198,0,1,22,8,42
124,198,0,1,22,18,42
125,198,0,1,22,1,59
101,199,0,0,22,15,42
102,199,0,0,22,23,57
103,199,0,4,22,40,51
104,199,0,4,22,21,31
105,199,0,1,22,20,33
126,199,0,2,22,44,39
127,199,0,0,22,32,32
128,199,0,0,22,52,50
129,199,0,0,22,14,47
130,199,0,2,22,4,35
131,200,0,0,20,17,45
132,200,0,0,20,4,37
